Program ID,University,degree,Funding Opportunities,link
3750,Hamburg University of Technology,Mechatronics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3750/
9906,Carl von Ossietzky University of Oldenburg,"Data Science and Machine Learning, MSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9906/
3946,RPTU University of Kaiserslautern-Landau,Master of Science in Commercial Vehicle Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3946/
7742,Deggendorf Institute of Technology,BSc Artificial Intelligence,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7742/
7712,Saarland University,Cybersecurity (BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7712/
5704,Technical University of Munich,Bachelor's in Management & Data Science (BSc) – Heilbronn,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5704/
9198,RWTH Aachen University,MSc in Applied Health Informatics & Digital Medicine,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9198/
9225,Aschaffenburg University of Applied Sciences,Software Design International,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9225/
3904,Frankfurt University of Applied Sciences,Information Technology (IT),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3904/
3804,Frankfurt University of Applied Sciences,Urban Agglomerations (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3804/
4579,University of Koblenz,"Mathematical Modelling, Simulation and Optimisation (MSc)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4579/
4301,Furtwangen University,Master of Science in Smart Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4301/
4343,SRH University,Information Technology (MEng),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4343/
4028,University of Münster,CiM-IMPRS PhD Programme in Life and Natural Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4028/
8355,Leipzig University,Earth System Data Science and Remote Sensing,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8355/
7054,University of Applied Sciences Emden/Leer,Business Intelligence and Data Analytics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7054/
9706,University of Technology Nuremberg,AI & Robotics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9706/
3677,University of Stuttgart,Information Technology – INFOTECH,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3677/
6225,Hochschule München University of Applied Sciences,Intercultural Communication and Cooperation,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6225/
4814,Hochschule München University of Applied Sciences,Master's in Micro- and Nanotechnology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4814/
4240,Constructor University,MSc in Supply Chain Management (SCM),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4240/
9144,TRON – Translational Oncology at the University Medical Center of the Johannes Gutenberg University Mainz,Talent Academy for Translational Science (ATLAS PhD Programme),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9144/
7794,University of Passau,BSc Digital Transformation in Business and Society,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7794/
7801,SRH University,Applied Mechatronic Systems (BEng),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7801/
8977,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Artificial Intelligence for Industrial Applications,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8977/
7616,Hochschule München University of Applied Sciences,"Production & Automation (BA + MA Programme, German/French)",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7616/
4254,HafenCity University Hamburg,MSc Hydrography,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4254/
5660,Berlin International University of Applied Sciences,BA Architecture,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5660/
4538,Berlin International University of Applied Sciences,BA Business Administration | International Management & Marketing,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4538/
4557,Berlin International University of Applied Sciences,BA Graphic Design & Visual Communication,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4557/
4539,Berlin International University of Applied Sciences,BA Interior Architecture / Interior Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4539/
9265,Hochschule München University of Applied Sciences,International Management & Digital Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9265/
5363,Hochschule Niederrhein - University of Applied Sciences,"International Management, MA",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5363/
8474,Berlin International University of Applied Sciences,MA Interior Architecture / Interior Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8474/
6164,Berlin International University of Applied Sciences,MA Interior Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6164/
6504,Berlin International University of Applied Sciences,Master in Business Administration | MBA,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6504/
3627,Hochschule München University of Applied Sciences,Master of Engineering in Paper Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3627/
7204,Hochschule Niederrhein - University of Applied Sciences,Sales and Marketing,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7204/
8322,Brandenburg University of Technology Cottbus-Senftenberg,Artificial Intelligence,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8322/
7059,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Double Bachelor's Degree in Nautical Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7059/
8518,Hof University of Applied Sciences,Artificial Intelligence and Robotics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8518/
3686,Fulda University of Applied Sciences,Global Software Development (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3686/
4728,Ulm University of Applied Sciences,Intelligent Systems (ISY),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4728/
8265,Bauhaus-Universität Weimar,Digital Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8265/
6146,FAU Erlangen-Nürnberg,Information and Communication Technology MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6146/
9778,Constructor University,"BSc in Software, Data and Technology",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9778/
9770,Constructor University,MSc in Advanced Software Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9770/
9643,Frankfurt School of Finance & Management,Master's in Applied Data Science (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9643/
6535,University of Tübingen,Quantitative Data Science Methods (QDS),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6535/
4879,Dortmund University of Applied Sciences and Arts,Master's in Digital Transformation (MDT),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4879/
9960,Hochschule Fresenius - University of Applied Sciences,SAP Engineering & Analytics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9960/
3747,Hamburg University of Technology,Information and Communication Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3747/
9776,Constructor University,MSc in Data Science for Society and Business,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9776/
3834,Dresden University of Technology,Dresden Intl. Graduate School for Interdisciplinary Life Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3834/
4781,University of Göttingen,GGNB IMPRS for Genome Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4781/
7702,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Digital Technology and Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7702/
4553,Karlsruhe Institute of Technology,"Information Systems Engineering & Management (MSc, Executive)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4553/
9704,Technische Hochschule Ingolstadt,Artificial Intelligence,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9704/
4775,University of Applied Sciences Emden/Leer,Master's in Industrial Informatics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4775/
6120,Darmstadt University of Applied Sciences,Bachelor of Arts Animation and Game,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6120/
4399,Bremerhaven University of Applied Sciences,Embedded Systems Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4399/
3951,Karlsruhe Institute of Technology,MSc Optics & Photonics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3951/
